75,4.078138000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
76,4.128941000,ZyxelCom_f2:96:f1,Broadcast,0x8899,,,,,60
77,4.367834000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
78,4.436162000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
79,4.467540000,140.127.220.253,224.0.0.1,IGMPv2,,,,,60
80,4.532411000,59.127.60.129,140.127.220.177,HTTP,46514,80,,,1002
81,4.532559000,140.127.220.177,59.127.60.129,TCP,80,46514,,,54
82,4.630519000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
83,4.897459000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
84,4.960747000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
85,5.081787000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
86,5.122064000,ZyxelCom_fa:80:14,Broadcast,0x8899,,,,,60
87,5.193883000,0.0.0.0,224.0.0.1,IGMPv2,,,,,60
88,5.193969000,::,ff02::1,ICMPv6,,,,,86
89,5.194154000,::,ff02::1,ICMPv6,,,,,86
90,5.198752000,35.236.187.149,140.127.220.74,TLSv1.2,27017,47860,,,1173
91,5.311847000,10.1.220.37,239.255.255.250,IGMPv2,,,,,60
92,5.318050000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
93,5.328815000,35.201.208.252,140.127.220.74,TLSv1.2,27017,41710,,,1140
94,5.351835000,10.1.220.12,224.0.0.252,IGMPv2,,,,,60
95,5.426420000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
96,5.426686000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
97,5.427381000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
98,5.427629000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
99,5.428396000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
100,5.428629000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
101,5.428735000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
102,5.428952000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
103,5.430134000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
104,5.431082000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
105,5.431804000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
106,5.528116000,140.127.220.176,224.0.0.251,IGMPv2,,,,,60
107,5.556449000,140.127.220.177,59.127.60.129,TCP,80,46514,,,1506
108,5.556479000,140.127.220.177,59.127.60.129,TCP,80,46514,,,1506
109,5.556620000,140.127.220.177,59.127.60.129,TCP,80,46514,,,1506
110,5.556635000,140.127.220.177,59.127.60.129,TCP,80,46514,,,1506
111,5.556783000,140.127.220.177,59.127.60.129,TCP,80,46514,,,1506
112,5.556797000,140.127.220.177,59.127.60.129,TCP,80,46514,,,1506
113,5.556899000,140.127.220.177,59.127.60.129,HTTP/JSON,80,46514,,,462
114,5.570974000,59.127.60.129,140.127.220.177,TCP,46514,80,,,60
115,5.571033000,59.127.60.129,140.127.220.177,TCP,46514,80,,,60
116,5.571055000,59.127.60.129,140.127.220.177,TCP,46514,80,,,60
117,5.571427000,10.1.220.144,224.0.0.252,IGMPv2,,,,,60
118,5.572861000,10.1.220.149,224.0.0.252,IGMPv2,,,,,60
119,5.614522000,59.127.60.129,140.127.220.177,TCP,46514,80,,,60
120,5.619736000,59.127.60.129,140.127.220.177,HTTP,46514,80,,,976
121,5.619766000,140.127.220.177,59.127.60.129,TCP,80,46514,,,54
122,5.747298000,35.236.187.149,140.127.220.74,TLSv1.2,27017,32908,,,1164
123,5.914685000,140.127.220.177,59.127.60.129,TCP,80,46514,,,1506
124,5.914715000,140.127.220.177,59.127.60.129,TCP,80,46514,,,1506
125,5.914830000,140.127.220.177,59.127.60.129,HTTP/JSON,80,46514,,,111
126,5.926176000,59.127.60.129,140.127.220.177,TCP,46514,80,,,60
127,5.971011000,59.127.60.129,140.127.220.177,TCP,46514,80,,,60
128,5.999899000,Dell_ac:22:eb,Spanning-tree-(for-bridges)_00,STP,,,,,64
129,6.009016000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
130,6.075773000,140.127.220.70,224.0.0.106,IGMPv2,,,,,60
131,6.128848000,ZyxelCom_f2:96:f1,Broadcast,0x8899,,,,,60
132,6.425827000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
133,6.426317000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
134,6.427376000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
135,6.428919000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
136,6.431279000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
137,6.431934000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
138,6.432582000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
139,6.432837000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
140,6.433217000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
141,6.433924000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
